"ID","point5.8.dentigerous.arm.width.resids","point7.5.dentigerous.arm.base.resids","point1.2.lower.jaw.length.resids","point8.9.dentigerous.arm.depth.resids","point2.11.palatine.height.resids","point2.3.jaw.closing.inlever.resids","point15.16.cranial.height.resids","point14.15.orbit.diameter.resids","point2.18.suspensorium.length.resids","point9.10.ascending.proess.length.resids","point2.4.opening.inlever.resids","point12.19.nasal.tissue.protrusion.resids","point11.14.ectopterygoid.resids","point16.18.head.depth.resids","point12.13.maxillary.head.protrusion.resids","point6.11.maxilla.length.resids","point11.13.maxillary.head.height.resids","point17.18.pelvic.girdle.length.resids","population","species.x"
"E_09",-0.0119107213093999,-0.0398756350557452,0.0015789752048122,0.0659154702758959,-0.0341761206091303,-0.0470242890225849,-0.0498329664900445,0.0164885055775244,-0.176037182720388,-0.221584147532646,-0.0968841976139306,-0.107351458238269,-0.0590175753121506,-0.0521061771878142,0.0983402943871969,-0.0532249313639463,-0.0343401400084233,-0.00955618623954488,"MER","variegatus"
"E_07",0.0482973253762337,0.0795915000614665,0.07090118646,0.157804043486759,0.0301340683894637,-0.0445473532361056,0.067433506659065,0.0743734801731686,-0.0224961701851088,-0.05984743966582,0.163525703417232,-0.14564922428379,0.112707187991114,0.0019596011600308,0.195307670964828,0.0693487348034852,0.238458505155957,-0.0098853049354638,"MER","variegatus"
"C_49",-0.0070929069486558,0.064418190207126,-0.0187935845323857,0.0272720665255232,0.0543765436975613,-0.0724601028328647,0.0882355778378561,0.0629157078485286,-0.0629362219523003,-0.17132641217852,-0.112651320607193,-0.0109227488347448,0.0768638341741258,0.116958911397187,0.263188941322476,0.0565502710768949,0.176681966950367,0.123995931067876,"WDP","variegatus"
"C_41",-0.116687090055089,0.00611806607693022,-0.039672643620389,-0.0430678885415294,-0.0721342891730768,-0.0494574964888491,-0.0410073067867119,0.00802262870620141,-0.20168769627293,-0.0983009471279811,-0.240164421759272,0.138607864784062,0.0125916564310749,-0.0207016729352935,0.0318333188297086,-0.0987743767579927,0.154961698506968,-0.00408914837347208,"WDP","variegatus"
"C_21",0.0774147742972118,0.120907095700722,0.0895914141351506,0.0696329916014375,0.0526732423842945,0.0189932164050549,-0.0485551640263265,0.0869793786735734,-0.26552459998322,-0.103505314875923,-0.481623274298855,0.282925220098178,0.118074841977131,0.0711653912599935,0.164937454811504,0.0653859461477928,0.0506316280671716,0.171104246128937,"WDP","variegatus"
"C_11",-0.0574034527252986,-0.0231360837270371,-0.0725412629490331,-0.0243962775819358,-0.0991006357059459,-0.0807189332094695,-0.0864657850971567,-0.0170086056794132,-0.044942166028256,-0.202812871316675,-0.118685972713063,0.0189703636622331,-0.0111090160975061,-0.0199758702019546,-0.0344273549242212,-0.117735807753678,0.00302487551785124,0.00844853266487675,"WDP","variegatus"
"C_01",-0.0313333663010331,-0.01897863779351,-0.102202839590931,-0.0262297986003541,-0.00344266638309854,0.0348042746526546,0.156415598653857,-0.0489807814509763,-0.140321937701283,0.0333554815757717,-0.0855588445420146,0.432016281027252,0.229386520566255,0.0324396335168319,0.0408942108529412,0.0240282457928986,-0.323848986112308,0.0847496569340339,"WDP","variegatus"
"C_50",-0.150838144666105,-0.00280247072757455,-0.0889575963561212,-0.0849676519973764,-0.0202766348982718,-0.0685988340978286,0.0334864866999598,-0.0231728727399006,-0.219807074441768,0.0973742317416582,-0.259733790487291,0.142184623039321,-0.0725457847909843,-0.0210056016207589,0.132196807866988,-0.00790682866383153,0.0910381043211033,0.115462265693789,"WDP","variegatus"
"P_37",0.0352688480530877,0.0649561566201829,0.0594534726747802,0.0623532368549079,0.0534512850855143,0.0135670699461803,0.0188003463977111,0.0171039844131119,0.0250103161792126,0.171401126931342,0.0137595943823225,-0.337345226420252,0.296527898061321,0.00559336093033058,0.0440429445872454,0.034316937914504,-0.0229991065847847,-0.105684208512851,"SPP","variegatus"
"P_36",0.0302095623448521,0.00998889749384434,-0.0090869710625826,-0.120503407199042,0.107017630215138,0.0820380964578245,0.117260214158743,-0.0748420441283205,0.00529241260885505,0.100364351574509,-0.248287440572265,-0.799002643363219,0.0588859122540494,0.0534635658304827,0.121848668378239,0.0493828872080572,-0.0644045407996249,0.135639676244028,"SPP","variegatus"
"P_30",0.179707320436672,0.0879051583216279,0.0753546612771449,0.0331285495469941,0.0417730857084861,0.129592847362518,0.0904830213964942,-0.0075880860915074,0.0898730294092916,0.168509885249296,0.119143403922308,-0.219341490407531,0.222480375029055,0.0392542109713935,0.131474143597445,0.0647772390413523,0.101740155849466,-0.192600258097353,"SPP","variegatus"
"P_26",0.161311159437836,0.051078471082508,0.073874919926965,0.0340915229906591,0.0193808372811082,0.0590897499901265,-0.000455009284587415,0.0632982223709296,-0.149724529412602,-0.0836912004058599,0.042022105012783,0.0522895349877814,0.263752812094931,0.0046104449160067,0.105257672561028,0.0002338154903598,0.228910264875074,0.168470151802979,"SPP","variegatus"
